1333,76.51,4.4
1334,133.15,4.6
1335,120.81,4.7
1336,78.06,4.9
1337,67.5,4.5
1338,52.62,4.3
1339,5.77,3.5
1340,0.25,3.5
1341,0,3.2
1342,0,2.7
1343,0,3.1
1344,0,2.2
1345,0,2
1346,0,2
1347,0,2.3
1348,0,1.9
1349,0,1.4
1350,0,1.9
1351,0,2.1
1352,0.53,2.2
1353,7.89,2.4
1354,43.77,3
1355,146.25,3.6
1356,266.62,4.4
1357,184.39,5.4
1358,151.49,5.8
1359,151.37,6.1
1360,201.46,6.2
1361,82.99,5.9
1362,64.39,4.9
1363,10.02,4
1364,0,3.5
1365,0,3.4
1366,0,3.5
1367,0,3.3
1368,0,2
1369,0,1.7
1370,0,1.7
1371,0,1.6
1372,0,1.7
1373,0,2.1
1374,0,2.2
1375,0,2.2
1376,0.05,2.5
1377,8.97,2.6
1378,20.03,2.9
1379,26.5,3.3
1380,31.74,3.6
1381,44.89,4
1382,45.56,4.1
1383,56.49,3.8
1384,79.24,2.7
1385,106.03,2.8
1386,31.34,2.8
1387,10.77,2.3
1388,0.7,1.6
1389,0,0.6
1390,0,0.4
1391,0,-0.3
1392,0,0.2
1393,0,0.1
1394,0,-0.3
1395,0,-0.4
1396,0,-0.7
1397,0,-0.5
1398,0,-0.3
1399,0,-0.7
1400,0.7,-0.8
1401,17.5,-1
1402,67.12,-0.6
1403,81.61,1.6
1404,158.16,2.5
1405,126.32,3.2
1406,188.11,3.6
1407,268.14,3.8
1408,324.36,3.8
1409,182,3.7
1410,68.38,2.9
1411,6.05,2.4
1412,0,2.2
1413,0,2.3
1414,0,2.6
1415,0,2.6
1416,0,2.4
1417,0,2.4
1418,0,2.3
1419,0,2.1
1420,0,1.9
1421,0,1.6
1422,0,1.7
1423,0,1.6
1424,0,1.4
1425,2.12,2
1426,11.53,2.5
1427,21.01,2.2
1428,36.58,2.4
1429,36.47,2.5
1430,28.2,2.9
1431,28.55,2.5
1432,20.76,2.1
1433,12.23,2.5
1434,32.42,2.4
1435,6.7,2.4
1436,0.2,2.9
1437,0,2.9
1438,0,3.7
1439,0,3.6
1440,0,3.5
1441,0,3.5
1442,0,3.6
1443,0,3.4
1444,0,3.5
1445,0,3.1
1446,0,3.2
1447,0,3.3
1448,0.3,2.9
1449,12.94,3
1450,10.48,3
1451,109.65,4
1452,121.36,4.3
1453,90.12,4.8
1454,44.51,5.2
1455,49.51,5.2
1456,59.98,5.6
1457,47.69,4
1458,16.73,3.5
1459,0.98,3.1
1460,0,2.7
1461,0,2.8
1462,0,1.6
1463,0,1
1464,0,0.9
1465,0,1
1466,0,1.3
1467,0,0.9
1468,0,1
1469,0,1.1
1470,0,1.1
1471,0,1.5
1472,0.47,1.4
1473,25.21,0.3
1474,125.08,1.8
1475,196.97,3.4
1476,337.66,4.2
1477,361.26,4.3
1478,423.96,5.6
1479,290.96,5.8
1480,232.37,4.7
1481,231.03,5.1
1482,115.74,2.8
1483,13.26,1.8
1484,0.28,0.6
1485,0,1
1486,0,0.3
1487,0,0.8
1488,0,0.6
1489,0,0.7
1490,0,0.6
1491,0,0.3
1492,0,0.3
1493,0,-0.1
1494,0,-0.3
1495,0,0.5
1496,0.99,0.6
1497,17.5,0.6
1498,100.12,1.5
1499,240.88,3
1500,337,3.8
1501,251.12,3.7
1502,455.61,5.6
1503,533,5.6
1504,350.44,5.6
1505,148.98,5.4
1506,125.62,4.5
1507,26.59,2.4
